OPE ID,School,academic_year,State,Zip Code,School Type,dl_sub_rec,dl_sub_#loans_disbursed,dl_sub_$loans_disbursed,dl_unsub_underg_rec,dl_unsub_underg#loans_disbursed,dl_unsub_underg$loans_disbursed,dl_unsub_grad_rec,dl_unsub_grad#loans_disbursed,dl_unsub_grad$loans_disbursed,dl_parentplus_rec,dl_parentplus#loans_disbursed,dl_parentplus$loans_disbursed,dl_gradplus_rec,dl_gradplus#loans_disbursed,dl_gradplus$loans_disbursed
125300,FRESNO PACIFIC UNIVERSITY,2020-2021,CA,937024798,Private-Nonprofit,2184,4835,11363476,1959,4336,12455657,548,1287,10967252,59,108,673324,31,60,300358
125500,PACIFIC OAKS COLLEGE,2020-2021,CA,911033606,Private-Nonprofit,489,1637,2570001,454,1514,3126954,694,2204,15458642,-,-, -,97,306,2357211
125600,PACIFIC SCHOOL OF RELIGION,2020-2021,CA,947091323,Private-Nonprofit,-,-, -,-,-, -,33,77,655104,-,-, -,7,15,86204
125800,PACIFIC UNION COLLEGE,2020-2021,CA,945089797,Private-Nonprofit,543,1341,2209579,601,1468,2440782,1,1,6833,65,176,919141,2,4,58608
126000,PALOMAR COLLEGE,2020-2021,CA,920691486,Public,121,230,409434,20,43,82566,-,-, -,-,-, -,-,-, -
126100,PASADENA CITY COLLEGE,2020-2021,CA,911062003,Public,110,221,382993,98,213,460481,-,-, -,1,2,10000,-,-, -
126200,POINT LOMA NAZARENE UNIVERSITY,2020-2021,CA,921062899,Private-Nonprofit,1469,2967,7215958,1523,3021,6327106,965,2243,18414538,352,674,8105990,55,102,726479
126600,LANEY COLLEGE,2020-2021,CA,946074893,Public,47,160,162250,51,165,251639,-,-, -,-,-, -,-,-, -
126700,MERRITT COLLEGE,2020-2021,CA,946193196,Public,17,56,59000,22,68,101646,-,-, -,-,-, -,-,-, -
126900,RIO HONDO COMMUNITY COLLEGE,2020-2021,CA,906011699,Public,37,111,110125,36,112,161500,-,-, -,-,-, -,-,-, -
127000,RIVERSIDE CITY COLLEGE,2020-2021,CA,925061299,Public,147,279,489813,140,266,562277,-,-, -,-,-, -,-,-, -
127300,SAN DIEGO CITY COLLEGE,2020-2021,CA,921014787,Public,140,306,427826,19,38,82020,-,-, -,3,6,30670,-,-, -
127500,SAN DIEGO MESA COLLEGE,2020-2021,CA,921114996,Public,261,511,833748,7,18,37250,-,-, -,8,13,119319,-,-, -
127800,SAN FRANCISCO CONSERVATORY OF MUSIC,2020-2021,CA,941026011,Private-Nonprofit,86,167,373702,87,173,330903,57,110,1092034,45,86,1251736,31,60,587298
128000,SAN JOAQUIN DELTA COLLEGE,2020-2021,CA,952076370,Public,98,314,310447,101,362,437750,-,-, -,-,-, -,-,-, -
128100,WILLIAM JESSUP UNIVERSITY,2020-2021,CA,957653784,Private-Nonprofit,815,1597,3234587,832,1588,3227085,233,477,3564689,111,194,1679529,10,17,62007
128200,SAN JOSE CITY COLLEGE,2020-2021,CA,951282797,Public,54,107,186250,49,102,223015,-,-, -,-,-, -,-,-, -
128400,SANTA ANA COLLEGE,2020-2021,CA,927063398,Public,112,329,325902,93,298,373873,-,-, -,-,-, -,-,-, -
128500,SANTA BARBARA CITY COLLEGE,2020-2021,CA,931092394,Public,535,991,1798704,531,1011,2290420,-,-, -,38,75,466011,-,-, -
128600,SANTA MONICA COLLEGE,2020-2021,CA,904051644,Public,247,478,928330,201,395,924036,-,-, -,36,71,582188,-,-, -
128700,SANTA ROSA JUNIOR COLLEGE - SANTA ROSA,2020-2021,CA,954014395,Public,72,141,278916,58,113,247620,-,-, -,-,-, -,-,-, -
128800,CLAREMONT SCHOOL OF THEOLOGY,2020-2021,CA,917113199,Private-Nonprofit,-,-, -,1,1,10250,69,118,1140874,-,-, -,26,48,362349
128900,SHASTA COLLEGE,2020-2021,CA,960497692,Public,334,656,1127794,345,676,1576900,-,-, -,-,-, -,-,-, -
129000,SIERRA COLLEGE,2020-2021,CA,956773397,Public,299,546,1060071,309,577,1474702,-,-, -,3,6,25500,-,-, -
129100,SIMPSON UNIVERSITY,2020-2021,CA,960038606,Private-Nonprofit,447,823,1972221,445,843,1985600,48,117,861967,72,151,1120819,2,4,16146
129200,SOLANO COMMUNITY COLLEGE,2020-2021,CA,945343197,Public,70,142,224883,68,138,278343,-,-, -,-,-, -,-,-, -
129300,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,2020-2021,CA,926266597,Private-Nonprofit,1029,1908,4111115,1062,1974,3769037,156,368,2614078,248,453,3860427,10,23,197048
129400,SOUTHWESTERN COMMUNITY COLLEGE DISTRICT,2020-2021,CA,919107299,Public,131,253,469212,22,42,75434,-,-, -,-,-, -,-,-, -
129500,SOUTHWESTERN LAW SCHOOL,2020-2021,CA,900101106,Private-Nonprofit,-,-, -,-,-, -,588,1355,11218660,-,-, -,672,2254,25930168
129600,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY,2020-2021,CA,947081295,Private-Nonprofit,-,-, -,-,-, -,8,13,108261,-,-, -,-,-, -
130200,SAINT MARY'S COLLEGE OF CALIFORNIA,2020-2021,CA,945752744,Private-Nonprofit,936,1750,4252322,1033,1934,3576725,432,1005,8286049,362,684,9718046,115,252,1823046
130500,STANFORD UNIVERSITY,2020-2021,CA,943051926,Private-Nonprofit,79,183,290414,247,618,1254968,856,2262,17527888,94,260,2643480,536,1564,19715322
130700,FRESNO CITY COLLEGE,2020-2021,CA,937410002,Public,67,138,177056,15,31,32812,-,-, -,4,8,25327,-,-, -
130800,REEDLEY COLLEGE,2020-2021,CA,936542099,Public,24,47,69651,17,34,55069,-,-, -,4,8,40755,-,-, -
130900,TAFT COLLEGE,2020-2021,CA,932682317,Public,16,28,45500,15,26,46963,-,-, -,-,-, -,-,-, -
131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",2020-2021,CA,947201520,Public,3774,8159,15977417,2958,6410,11993408,2100,4441,41437311,1061,2152,25611717,1310,3534,46895321
131300,"UNIVERSITY OF CALIFORNIA, DAVIS",2020-2021,CA,956168558,Public,6426,18891,26993750,3716,10533,13059501,2080,6040,46248864,1796,5227,32726713,1186,3584,35671534
131400,"UNIVERSITY OF CALIFORNIA, IRVINE",2020-2021,CA,926970001,Public,5167,15489,21724392,3532,11571,12709568,1596,4992,33279646,1413,5052,23679663,696,2560,18570182
131500,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",2020-2021,CA,900959000,Public,2075,5331,6975338,3539,9868,14654641,3250,8602,70328076,1531,4527,30204824,1961,5485,58027209
131600,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",2020-2021,CA,925210209,Public,6939,20215,29115105,5407,15858,17277934,830,2327,17313477,1018,2961,16350341,449,1251,9041201
131700,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",2020-2021,CA,920930013,Public,7403,22235,31897779,5089,15958,15750747,973,3114,21996264,1150,3810,22265106,458,1520,9023752
131900,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2020-2021,CA,941430402,Public,-,-, -,-,-, -,1242,4477,37613135,-,-, -,663,2325,18363973
132000,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",2020-2021,CA,931062030,Public,3445,9926,13776876,2763,8286,10050398,265,717,3756170,988,3112,19110785,78,260,1382851
132100,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",2020-2021,CA,950640001,Public,3619,9830,15252644,2974,8167,9763387,185,467,2622995,898,2563,17156325,38,102,622176
132200,UNIVERSITY OF REDLANDS,2020-2021,CA,923730999,Private-Nonprofit,1378,2704,6479429,1526,2929,5909027,1205,2494,18510743,239,438,4764361,127,318,2716963
132500,UNIVERSITY OF SAN FRANCISCO,2020-2021,CA,941171080,Private-Nonprofit,2334,4246,10459482,2240,4132,7189924,2031,3888,37348995,587,1217,16305773,1508,3599,45792906
132600,SANTA CLARA UNIVERSITY,2020-2021,CA,950534956,Private-Nonprofit,758,2162,3127166,1124,3564,4666657,981,2203,18301450,195,533,6269654,605,1519,22174480
132800,UNIVERSITY OF SOUTHERN CALIFORNIA,2020-2021,CA,900890001,Private-Nonprofit,3933,7147,16457386,3493,6360,10097016,11168,23219,261424799,1336,2403,41924511,7694,15345,264706434
132900,UNIVERSITY OF THE PACIFIC,2020-2021,CA,952110197,Private-Nonprofit,1286,2545,5710552,1187,2344,3940206,1801,4721,52187783,504,999,12108759,1496,4100,74585682
133400,VENTURA COLLEGE,2020-2021,CA,930033899,Public,90,178,309262,75,147,308463,-,-, -,1,2,16832,-,-, -
133500,VICTOR VALLEY COMMUNITY COLLEGE,2020-2021,CA,923955850,Public,9,18,25250,8,16,37000,-,-, -,-,-, -,-,-, -
133800,WEST VALLEY COLLEGE,2020-2021,CA,950705697,Public,27,81,71787,21,65,87956,-,-, -,-,-, -,-,-, -
133900,CORBAN UNIVERSITY,2020-2021,OR,973179392,Private-Nonprofit,437,833,1868268,472,914,1631782,91,193,1262407,94,175,1592824,5,14,61539
134100,WESTMONT COLLEGE,2020-2021,CA,931081099,Private-Nonprofit,506,975,2154976,576,1131,1779634,-,-, -,167,319,3699777,-,-, -
134200,WHITTIER COLLEGE,2020-2021,CA,906084413,Private-Nonprofit,689,1324,3064925,708,1362,2318629,34,70,555437,159,327,2840605,1,2,3046
134300,WOODBURY UNIVERSITY,2020-2021,CA,915041052,Private-Nonprofit,595,1148,2781895,551,1091,2257110,70,205,1507800,247,486,4643242,39,103,592651
134400,YUBA COLLEGE,2020-2021,CA,959017699,Public,33,61,123450,28,53,122241,-,-, -,-,-, -,-,-, -
134500,ADAMS STATE UNIVERSITY,2020-2021,CO,811022373,Public,615,1167,2315532,610,1225,2347597,870,2141,12924749,118,233,1380102,51,133,640873
134600,ARAPAHOE COMMUNITY COLLEGE,2020-2021,CO,801609002,Public,1321,2195,3844102,1390,2311,5935301,-,-, -,5,9,28186,-,-, -
134700,COLORADO COLLEGE,2020-2021,CO,809033294,Private-Nonprofit,352,661,1321129,410,763,1554908,15,28,148356,41,75,1134516,-,-, -
134800,COLORADO SCHOOL OF MINES,2020-2021,CO,804011887,Public,1341,2592,5649716,1758,3399,7260256,242,422,4067887,620,1275,15079662,58,125,1365925
134900,UNIVERSITY OF NORTHERN COLORADO,2020-2021,CO,806390001,Public,2583,4565,9725722,2939,5465,12135855,1435,2684,20231407,943,1825,11966233,640,1325,4319473
135000,COLORADO STATE UNIVERSITY,2020-2021,CO,805230100,Public,5822,10994,23874643,6854,13023,29147468,1786,3750,36743013,2200,4361,43857095,689,1507,11007597
135200,DENVER SEMINARY,2020-2021,CO,801202192,Private-Nonprofit,-,-, -,-,-, -,246,475,3286682,-,-, -,7,8,69416
135300,FORT LEWIS COLLEGE,2020-2021,CO,813013999,Public,839,1537,3051960,804,1515,3103845,25,53,318962,248,460,2908403,-,-, -
135400,ILIFF SCHOOL OF THEOLOGY,2020-2021,CO,802104798,Private-Nonprofit,-,-, -,-,-, -,84,211,1485811,-,-, -,9,29,250894
135500,LAMAR COMMUNITY COLLEGE,2020-2021,CO,810523999,Public,88,175,273213,100,201,358707,-,-, -,15,29,146997,-,-, -
135800,COLORADO MESA UNIVERSITY,2020-2021,CO,815013122,Public,2670,4606,9407201,3145,5493,12843692,95,183,1582572,885,1688,10424931,51,110,1085030
135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2020-2021,CO,816483598,Public,184,346,615256,200,381,904818,-,-, -,13,27,130900,-,-, -
136000,METROPOLITAN STATE UNIVERSITY OF DENVER,2020-2021,CO,802043362,Public,5517,9582,20004538,5481,9514,25721229,684,1274,10103105,179,323,2564587,29,57,297645
136100,NORTHEASTERN JUNIOR COLLEGE,2020-2021,CO,807512399,Public,286,521,910953,304,553,1068967,-,-, -,33,62,270794,-,-, -
136200,OTERO JUNIOR COLLEGE,2020-2021,CO,810503346,Public,208,713,657268,192,740,739820,-,-, -,9,26,63201,-,-, -
136300,REGIS UNIVERSITY,2020-2021,CO,802211099,Private-Nonprofit,1148,2288,5040336,1194,2385,5904728,1531,3536,27699278,286,553,5385357,372,941,8269543
136500,COLORADO STATE UNIVERSITY-PUEBLO,2020-2021,CO,810014901,Public,1386,2527,5521131,1291,2458,5333830,196,447,3026299,155,304,2235254,22,38,221857
136800,TRINIDAD STATE JUNIOR COLLEGE,2020-2021,CO,810822396,Public,190,398,655199,171,374,641205,-,-, -,11,20,83699,-,-, -
137000,UNIVERSITY OF COLORADO BOULDER,2020-2021,CO,803090077,Public,5403,10083,22114316,6708,12692,26065777,1464,2745,23868130,2002,3865,55166471,544,1179,11121943
137100,UNIVERSITY OF DENVER,2020-2021,CO,802082000,Private-Nonprofit,1373,3791,5669302,1646,4815,5929374,4977,14166,87190403,372,1118,9664824,2262,7808,70528030
137200,WESTERN COLORADO UNIVERSITY,2020-2021,CO,812310000,Public,570,1028,2104278,695,1292,2616115,190,342,2856575,268,495,3286658,19,37,241314
137400,ALBERTUS MAGNUS COLLEGE,2020-2021,CT,065111189,Private-Nonprofit,890,2294,3693872,954,2505,4263813,274,737,4869990,103,197,1347222,24,35,157923
137800,CENTRAL CONNECTICUT STATE UNIVERSITY,2020-2021,CT,060502490,Public,3507,6459,14092317,3527,6667,13210983,812,1453,11390560,433,815,5420562,62,114,1050922
137900,CONNECTICUT COLLEGE,2020-2021,CT,063204196,Private-Nonprofit,606,1211,2679103,543,1076,1442092,-,-, -,101,223,2754105,-,-, -
138000,WESTERN CONNECTICUT STATE UNIVERSITY,2020-2021,CT,068106826,Public,1881,3431,7664501,2054,3891,8101800,255,471,3519836,300,549,3538468,7,12,52063
138500,FAIRFIELD UNIVERSITY,2020-2021,CT,068245171,Private-Nonprofit,1203,2348,5305615,1713,3427,6734435,468,851,7751148,293,566,8692650,69,129,1273015
138700,HARTFORD SEMINARY,2020-2021,CT,061052279,Private-Nonprofit,-,-, -,-,-, -,23,47,270309,-,-, -,-,-, -
138900,HOLY APOSTLES COLLEGE & SEMINARY,2020-2021,CT,064162027,Private-Nonprofit,50,108,188169,36,65,127525,59,126,346048,1,2,3610,-,-, -
139200,MANCHESTER COMMUNITY COLLEGE,2020-2021,CT,060451046,Public,49,69,129912,73,112,266830,-,-, -,2,3,7500,-,-, -
139300,MITCHELL COLLEGE,2020-2021,CT,063204498,Private-Nonprofit,333,651,1381598,374,816,1303770,-,-, -,139,320,2170492,-,-, -
139700,UNIVERSITY OF NEW HAVEN,2020-2021,CT,065161999,Private-Nonprofit,3006,5823,12915761,3481,6883,10955882,792,1427,13421914,1000,1966,23838002,112,212,1436936
139800,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE,2020-2021,CT,060981747,Public,38,98,108190,40,114,122452,-,-, -,-,-, -,-,-, -
139900,NORWALK COMMUNITY COLLEGE,2020-2021,CT,068541655,Public,20,32,62075,42,63,166646,-,-, -,1,2,5500,-,-, -
140100,POST UNIVERSITY,2020-2021,CT,067233240,Proprietary,14433,47346,43093716,14892,49383,70355186,959,3246,12405827,108,316,876720,29,86,352744
140200,QUINNIPIAC UNIVERSITY,2020-2021,CT,065181908,Private-Nonprofit,2904,5758,12705563,3673,7476,12949519,1813,3761,41194474,871,1753,23152725,668,1348,15161606
140300,SACRED HEART UNIVERSITY,2020-2021,CT,068251000,Private-Nonprofit,2851,5377,11997427,3565,6949,12888701,1684,3865,27314442,757,1487,20933909,345,843,8469657
140600,SOUTHERN CONNECTICUT STATE UNIVERSITY,2020-2021,CT,065151355,Public,3893,7872,15599699,3944,7706,13635734,934,1785,14309337,546,1063,6861845,56,85,534352
140900,UNIVERSITY OF SAINT JOSEPH,2020-2021,CT,061172791,Private-Nonprofit,603,1145,2644625,662,1310,2628672,865,1994,19965067,126,231,2278476,239,537,6974928
141400,TRINITY COLLEGE,2020-2021,CT,061063100,Private-Nonprofit,503,951,2067524,652,1257,2431483,8,9,82650,97,186,3150802,2,4,53433
141600,UNIVERSITY OF BRIDGEPORT,2020-2021,CT,066015650,Private-Nonprofit,1435,2974,5964903,1435,2942,5457236,870,1829,17894729,261,497,4108260,232,498,5983482
141700,UNIVERSITY OF CONNECTICUT,2020-2021,CT,062692151,Public,6848,12874,28876904,7495,14887,27549309,2302,5696,49346339,2606,5098,48020983,918,1890,16174004
142200,UNIVERSITY OF HARTFORD,2020-2021,CT,061171599,Private-Nonprofit,2313,4399,9950819,2663,5293,8665133,803,1479,11962627,659,1332,13176602,103,214,1505817
142400,WESLEYAN UNIVERSITY,2020-2021,CT,064593208,Private-Nonprofit,507,961,2043703,270,653,945860,9,18,115120,101,197,3480407,1,2,19173
142500,EASTERN CONNECTICUT STATE UNIVERSITY,2020-2021,CT,062262295,Public,1883,3501,7669358,2114,4148,7535904,98,160,1314701,333,611,3784745,3,5,21131
142600,YALE UNIVERSITY,2020-2021,CT,065208229,Private-Nonprofit,126,236,488195,237,447,1224754,1847,3783,35983664,110,191,3421902,1023,2283,35915667
142800,DELAWARE STATE UNIVERSITY,2020-2021,DE,199012277,Public,1864,3430,7356837,1884,3592,5869167,318,576,5239729,654,1292,12161865,28,58,456786
142900,GOLDEY-BEACOM COLLEGE,2020-2021,DE,198081993,Private-Nonprofit,165,284,551145,205,374,856917,94,200,936135,13,19,61612,-,-, -
143100,UNIVERSITY OF DELAWARE,2020-2021,DE,197160099,Public,6295,11949,26328541,8486,17475,30136939,619,1317,8757161,1354,2722,30102361,111,254,1918580
143300,WESLEY COLLEGE,2020-2021,DE,199013875,Private-Nonprofit,584,1085,2338183,633,1336,2334283,73,156,1321852,254,505,3594434,58,140,1121135
143400,AMERICAN UNIVERSITY,2020-2021,DC,200168020,Private-Nonprofit,2266,4285,9931048,2372,4592,7009378,3516,8244,66613678,532,993,16381714,1321,2790,30928045
143600,CAPITOL TECHNOLOGY UNIVERSITY,2020-2021,MD,207089759,Private-Nonprofit,180,325,722159,195,358,724848,158,433,2176994,83,159,1117408,31,82,516129
143700,CATHOLIC UNIVERSITY OF AMERICA,2020-2021,DC,200640002,Private-Nonprofit,1053,2041,4642057,1359,2656,4713397,701,1366,12625745,242,471,6248336,303,667,9491460
144100,UNIVERSITY OF THE DISTRICT OF COLUMBIA,2020-2021,DC,200081175,Public,926,1688,3445751,815,1474,3856234,304,597,5553847,9,18,165295,105,268,2567528
144300,GALLAUDET UNIVERSITY,2020-2021,DC,200023695,Private-Nonprofit,143,252,577231,131,240,513810,167,306,2509245,4,8,58362,47,97,631592
144400,GEORGE WASHINGTON UNIVERSITY,2020-2021,DC,200522353,Private-Nonprofit,2743,5225,11995779,2921,5652,10836449,6658,12466,146946346,510,1037,13339261,2873,5981,85533846
144500,GEORGETOWN UNIVERSITY,2020-2021,DC,200571252,Private-Nonprofit,1503,2826,5866980,319,566,1354107,5026,9945,108698897,259,494,7904786,3564,7513,124502407
144800,HOWARD UNIVERSITY,2020-2021,DC,200590001,Private-Nonprofit,3649,6989,15148894,3703,6325,9512380,2178,4444,57083632,1589,3144,36689571,1810,3901,56044653
145900,STRAYER UNIVERSITY,2020-2021,DC,200052603,Proprietary,34732,108145,127576669,35832,107552,189419249,6189,18787,95770245,64,164,412367,418,1107,5807227
146000,TRINITY WASHINGTON UNIVERSITY,2020-2021,DC,200171004,Private-Nonprofit,748,1414,2699982,707,1370,2816356,324,685,5188909,22,38,236327,26,62,237436
146400,WESLEY THEOLOGICAL SEMINARY,2020-2021,DC,200165690,Private-Nonprofit,-,-, -,5,7,28726,111,195,1378791,-,-, -,6,11,76991
146600,BARRY UNIVERSITY,2020-2021,FL,331616628,Private-Nonprofit,1855,3678,8095915,1873,3830,7156323,3049,6796,69630613,216,385,2147462,1321,3037,37076325
146700,BETHUNE COOKMAN UNIVERSITY,2020-2021,FL,321143099,Private-Nonprofit,2089,4234,8052477,1967,4523,6082679,77,175,1405706,520,1084,5917485,5,12,28299
146800,SAINT THOMAS UNIVERSITY,2020-2021,FL,330540000,Private-Nonprofit,921,2034,3226449,913,2080,2923700,1463,4276,24651896,175,359,2200141,625,1775,20965127
146900,FLORIDA INSTITUTE OF TECHNOLOGY,2020-2021,FL,329016988,Private-Nonprofit,2071,5296,7645733,2200,5611,8546288,1465,4020,22012523,504,1012,12056078,190,477,2644351
147000,EASTERN FLORIDA STATE COLLEGE,2020-2021,FL,329226503,Public,2413,4308,7340765,2276,4204,8891234,-,-, -,17,28,91169,-,-, -
147100,COLLEGE OF CENTRAL FLORIDA,2020-2021,FL,344744415,Public,1165,2049,3275558,1270,2267,4843600,-,-, -,8,13,39163,-,-, -
147500,DAYTONA STATE COLLEGE,2020-2021,FL,321142800,Public,2319,4373,6686271,1254,2764,4577599,-,-, -,19,39,158552,-,-, -
147700,FLORIDA SOUTHWESTERN STATE COLLEGE,2020-2021,FL,339195566,Public,1950,3229,5611050,933,1813,2832473,-,-, -,25,40,217902,-,-, -
147800,EDWARD WATERS COLLEGE,2020-2021,FL,322096199,Private-Nonprofit,727,1417,2656866,691,1275,2426248,-,-, -,97,183,763886,-,-, -
147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,2020-2021,FL,321143900,Private-Nonprofit,4484,9977,18087046,4737,10813,17402481,1041,2830,13547908,1386,3320,44107384,73,143,841834
148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,2020-2021,FL,323073100,Public,3313,6343,13497270,2649,5091,8623094,1208,2510,22412092,781,1554,10312969,609,1361,10664961
148100,FLORIDA ATLANTIC UNIVERSITY,2020-2021,FL,334316498,Public,6405,11190,25528188,5810,10116,23382848,2239,4194,35596565,496,982,7642817,235,404,3697555
148200,FLORIDA COLLEGE,2020-2021,FL,336175578,Private-Nonprofit,208,380,783841,242,458,842571,-,-, -,117,215,1567884,-,-, -
148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,2020-2021,FL,322024030,Public,4721,9649,15311763,4334,8759,18540303,-,-, -,18,54,178433,-,-, -
148500,COLLEGE OF THE FLORIDA KEYS (THE),2020-2021,FL,330404397,Public,158,280,497433,160,295,725200,-,-, -,6,10,75335,-,-, -
148600,FLORIDA MEMORIAL UNIVERSITY,2020-2021,FL,330546199,Private-Nonprofit,530,953,1925584,525,941,1368406,17,33,234133,105,196,839125,-,-, -
148700,ECKERD COLLEGE,2020-2021,FL,337114744,Private-Nonprofit,834,1561,3574379,921,1759,2934447,-,-, -,261,483,6170031,-,-, -
148800,FLORIDA SOUTHERN COLLEGE,2020-2021,FL,338015698,Private-Nonprofit,1177,2244,5037134,1427,2814,5114344,300,680,6258541,413,787,7436284,68,169,2011452
148900,FLORIDA STATE UNIVERSITY,2020-2021,FL,323061470,Public,6198,11277,25287708,6312,11793,25395773,4898,10245,91678487,606,1114,7939698,788,1627,12193675
149000,GULF COAST STATE COLLEGE,2020-2021,FL,324011058,Public,265,501,745987,226,440,771595,-,-, -,8,14,46925,-,-, -
149300,INDIAN RIVER STATE COLLEGE,2020-2021,FL,349815596,Public,507,1184,1744598,403,867,1394037,-,-, -,4,7,38500,-,-, -
149500,JACKSONVILLE UNIVERSITY,2020-2021,FL,322113394,Private-Nonprofit,1118,2012,4543403,1281,2308,5135136,709,1531,11518097,302,577,5884205,160,442,5917686
149900,ALTIERUS CAREER COLLEGE,2020-2021,FL,336145801,Private-Nonprofit,1494,2944,4036362,1664,3675,7136024,-,-, -,187,348,916899,-,-, -
150000,BROWARD COLLEGE,2020-2021,FL,333012298,Public,3568,6673,11166931,379,782,1272972,-,-, -,24,44,186012,-,-, -
150100,FLORIDA GATEWAY COLLEGE,2020-2021,FL,320252007,Public,349,584,1067386,324,564,887762,-,-, -,3,4,18000,-,-, -
150200,LAKE SUMTER STATE COLLEGE,2020-2021,FL,347888751,Public,396,619,1144428,191,300,856365,-,-, -,1,1,8527,-,-, -
150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",2020-2021,FL,342073596,Public,817,1582,2414878,794,1531,2987794,-,-, -,18,39,225440,-,-, -
150500,LYNN UNIVERSITY,2020-2021,FL,334315598,Private-Nonprofit,710,1425,2775795,739,1522,2184402,361,1197,5943614,414,787,10772863,52,142,957262
150600,MIAMI DADE COLLEGE,2020-2021,FL,331322297,Public,1483,2768,4803035,1421,2682,5613884,-,-, -,6,11,64182,-,-, -
150900,NOVA SOUTHEASTERN UNIVERSITY-DAVIE,2020-2021,FL,333147796,Private-Nonprofit,2608,5509,11813363,2626,5353,10869342,10933,26320,304775169,590,1185,10798508,6219,15654,228517284
151000,NORTHWEST FLORIDA STATE COLLEGE,2020-2021,FL,325781295,Public,540,956,1692132,471,849,1979903,-,-, -,1,2,7300,-,-, -
151200,PALM BEACH STATE COLLEGE,2020-2021,FL,334614796,Public,1650,2945,5392577,836,1667,3294467,-,-, -,19,39,170763,-,-, -
151300,PENSACOLA STATE COLLEGE,2020-2021,FL,325048998,Public,511,1067,1485766,484,1039,1474559,-,-, -,5,10,56455,-,-, -
151400,POLK STATE COLLEGE,2020-2021,FL,338814256,Public,981,1668,3173119,908,1557,4248920,-,-, -,13,21,130923,-,-, -
151500,ROLLINS COLLEGE,2020-2021,FL,327894499,Private-Nonprofit,795,1591,3483751,909,1759,3315814,227,489,4016481,195,385,4342291,81,174,1839838
151900,SANTA FE COLLEGE,2020-2021,FL,326066200,Public,1890,3460,6135505,1831,3618,5596496,-,-, -,33,77,356425,-,-, -
152000,SEMINOLE STATE COLLEGE OF FLORIDA,2020-2021,FL,327736199,Public,2193,4398,6502366,2166,4710,8569660,-,-, -,3,7,9262,-,-, -
